ID,holiday,temp,rain_1h,snow_1h,clouds_all,year,month,day,hour,traffic_volume
14913,0,267.08,0.0,0.0,90,2017,1,9,13,4285
14914,0,270.36,0.0,0.0,90,2017,12,13,7,6025
14915,0,271.63,0.0,0.0,90,2013,4,14,2,690
14916,0,285.422,0.0,0.0,68,2017,2,20,6,4705
14917,0,274.15,0.0,0.0,90,2018,3,27,1,313
14918,0,278.93,0.0,0.0,90,2015,10,29,8,5760
14919,0,287.59,0.0,0.0,92,2016,9,23,5,2617
14920,0,276.79,0.0,0.0,90,2012,11,8,0,783
14921,0,272.28,0.0,0.0,90,2017,1,17,3,299
14922,0,256.14,0.0,0.0,5,2018,2,16,9,4764
14923,0,289.55,0.0,0.0,1,2015,8,28,5,2798
14924,0,293.28,0.0,0.0,40,2016,7,8,9,4451
14925,0,281.673,0.0,0.0,56,2014,5,13,11,4805
14926,0,292.8,0.0,0.0,40,2013,6,4,12,4906
14927,0,283.01,0.0,0.0,90,2015,11,17,8,5356
14928,0,271.48,0.0,0.0,90,2013,3,12,15,5702
14929,0,293.44,0.0,0.0,40,2018,5,8,12,4601
14930,0,284.4,0.0,0.0,1,2013,9,15,21,2274
14931,0,292.62,5.62,0.0,90,2018,8,24,17,5750
14932,0,284.29,0.0,0.0,75,2016,4,20,3,350
14933,0,302.54,0.0,0.0,0,2013,8,21,13,5398
14934,0,269.61,0.0,0.0,1,2018,4,17,5,2848
14935,0,292.15,0.0,0.0,90,2017,8,6,20,2872
14936,0,294.17,0.0,0.0,1,2015,9,25,19,4027
14937,0,296.15,0.0,0.0,75,2017,6,29,20,3329
14938,0,279.6,0.0,0.0,1,2015,10,9,23,1500
14939,0,276.69,0.0,0.0,75,2013,4,22,11,4546
14940,0,287.03,0.0,0.0,1,2016,5,30,2,543
14941,0,295.7,0.0,0.0,1,2016,9,5,21,1857
14942,0,295.22,0.0,0.0,1,2017,7,5,3,431
14943,0,281.36,0.0,0.0,90,2014,4,23,11,4805
14944,0,272.93,0.0,0.0,90,2012,11,29,20,2913
14945,0,289.61,0.0,0.0,75,2016,5,1,18,4051
14946,0,299.11,0.0,0.0,0,2016,6,12,15,4556
14947,0,291.61,0.0,0.0,90,2017,9,25,3,360
14948,0,278.37,0.0,0.0,90,2015,12,8,16,6550
14949,0,275.82,0.0,0.0,90,2017,3,27,7,6720
14950,0,285.08,0.0,0.0,1,2018,4,23,22,1537
14951,0,290.79,0.0,0.0,8,2013,8,11,0,1392
14952,0,265.35,0.0,0.0,90,2014,2,15,21,2682
14953,0,297.15,0.0,0.0,5,2018,5,4,15,6262
14954,0,266.51,0.0,0.0,90,2013,3,7,7,6920
14955,0,276.42,0.0,0.0,90,2015,11,12,20,2924
14956,0,286.2,0.0,0.0,1,2016,6,5,2,704
14957,0,293.42,0.0,0.0,40,2017,6,26,15,5442
14958,0,289.288,0.0,0.0,36,2016,4,21,14,5677
14959,0,257.59,0.0,0.0,40,2016,12,14,10,4770
14960,0,286.66,0.25,0.0,90,2015,8,23,6,802
14961,0,279.09,0.0,0.0,40,2016,11,11,4,885
14962,0,271.08,0.0,0.0,20,2017,12,10,17,4355
14963,0,272.55,0.0,0.0,1,2016,3,24,1,342
14964,0,286.832,0.0,0.0,92,2017,2,20,11,4365
14965,0,262.06,0.0,0.0,1,2013,3,18,10,2946
14966,0,294.22,0.0,0.0,90,2018,7,3,7,5737
14967,0,270.66,0.0,0.0,90,2015,12,26,4,270
14968,0,301.08,0.0,0.0,1,2017,7,11,15,5444
14969,0,293.46,0.0,0.0,32,2013,6,28,2,370
14970,0,282.6,0.0,0.0,1,2017,5,4,2,287
14971,0,273.48,0.0,0.0,5,2017,11,7,13,5101
14972,0,280.52,0.0,0.0,1,2017,4,8,6,1463
14973,0,293.27,5.86,0.0,75,2015,8,7,2,362
14974,0,303.51,0.0,0.0,20,2014,5,30,15,5950
14975,0,290.38,0.0,0.0,1,2016,9,11,9,3021
14976,0,272.81,0.0,0.0,20,2012,12,14,16,6185
14977,0,284.88,0.0,0.0,40,2017,9,18,3,308
14978,0,305.21,0.0,0.0,1,2017,7,6,18,4398
14979,0,271.26,0.0,0.0,86,2012,11,26,13,4816
14980,0,259.35,0.0,0.0,1,2017,2,3,3,367
14981,0,296.4,0.0,0.0,24,2013,7,18,4,891
14982,0,299.44,0.0,0.0,1,2015,7,31,13,5272
14983,0,295.2,0.0,0.0,1,2015,8,2,3,382
14984,0,289.2,0.0,0.0,40,2015,9,23,5,2997
14985,0,274.06,0.0,0.0,90,2013,4,11,0,582
14986,0,260.94,0.0,0.0,90,2014,2,8,23,1640
14987,0,295.42,2.16,0.0,90,2015,6,28,16,4317
14988,0,263.07,0.0,0.0,40,2013,1,13,11,3498
14989,0,273.61,0.0,0.0,40,2017,11,18,7,2115
14990,0,288.02,0.0,0.0,1,2017,8,19,2,541
14991,0,296.64,0.0,0.0,80,2014,6,18,22,2037
14992,0,291.75,0.0,0.0,90,2017,8,9,22,1778
14993,0,255.43,0.0,0.0,75,2018,1,2,11,4172
14994,0,287.17,0.0,0.0,90,2016,6,2,3,353
14995,0,294.95,0.6,0.0,90,2016,5,25,15,5537
14996,0,248.28,0.0,0.0,75,2014,3,2,4,257
14997,0,278.83,0.0,0.0,90,2012,11,7,14,5367
14998,0,293.72,0.0,0.0,1,2016,4,16,21,3231
14999,0,285.57,0.0,0.0,75,2012,11,22,17,3023
15000,0,293.62,0.0,0.0,40,2016,7,3,9,2271
15001,0,301.65,0.0,0.0,40,2018,5,31,18,5042
15002,0,284.18,0.25,0.0,90,2016,5,10,12,4888
15003,0,270.65,0.0,0.0,90,2016,1,25,7,5511
15004,0,278.22,0.0,0.0,75,2017,11,13,18,4184
15005,0,270.969,0.0,0.0,0,2016,10,13,5,2764
15006,0,286.9,0.38,0.0,75,2014,5,8,21,2714
15007,0,286.19,0.0,0.0,76,2013,6,7,16,6541
15008,0,256.72,0.0,0.0,64,2013,12,5,19,3172
15009,0,277.88,0.0,0.0,75,2018,1,18,15,5834
15010,0,300.46,0.25,0.0,12,2013,6,28,20,3147
15011,0,296.58,0.0,0.0,75,2018,7,12,19,3237
15012,0,291.94,0.0,0.0,90,2017,8,17,8,5990
15013,0,275.08,0.0,0.0,90,2018,3,26,13,4661
15014,0,269.93,0.0,0.0,93,2012,12,9,1,774
15015,0,298.65,0.0,0.0,75,2017,6,17,12,4624
15016,0,282.34,0.0,0.0,40,2012,10,8,13,4602
15017,0,296.42,0.0,0.0,40,2015,7,27,8,5347
15018,0,296.41,0.0,0.0,1,2016,9,2,17,4717
15019,0,304.29,0.0,0.0,1,2015,8,15,15,4534
15020,0,290.05,0.0,0.0,1,2014,7,31,2,330
15021,0,286.61,0.0,0.0,40,2017,10,4,14,5207
15022,0,282.29,1.66,0.0,92,2013,10,15,6,5452
15023,0,296.48,0.0,0.0,1,2013,9,29,14,4241
15024,0,288.36,0.0,0.0,1,2017,7,29,5,612
15025,0,268.93,0.0,0.0,1,2014,4,18,5,2159
15026,0,281.36,0.0,0.0,1,2018,4,24,23,988
15027,0,264.76,0.0,0.0,1,2017,3,3,1,406
15028,0,292.74,0.0,0.0,20,2016,6,18,2,849
15029,0,293.59,0.0,0.0,20,2014,5,28,10,4586
15030,0,275.515,0.0,0.0,32,2017,1,24,16,6543
15031,0,280.15,0.0,0.0,90,2017,4,19,23,1083
15032,0,287.26,0.0,0.0,90,2013,5,10,9,5143
15033,0,272.55,0.0,0.0,90,2016,12,2,7,6181
15034,0,279.46,0.0,0.0,75,2017,3,6,23,977
15035,0,265.78,0.0,0.0,90,2016,12,11,19,2712
15036,0,273.54,0.0,0.0,90,2016,1,7,21,2910
15037,0,265.59,0.0,0.0,90,2014,2,15,22,2412
15038,0,285.08,0.0,0.0,1,2017,5,6,10,4389
15039,0,297.64,0.0,0.0,40,2014,6,4,20,3103
15040,0,268.44,0.0,0.0,90,2015,11,27,3,287
15041,0,269.49,0.0,0.0,1,2017,11,25,22,2673
15042,0,292.91,0.3,0.0,40,2015,9,3,3,395
15043,0,272.04,0.0,0.0,64,2013,12,18,19,3278
15044,0,286.86,0.0,0.0,0,2013,9,26,6,5476
15045,0,293.43,0.0,0.0,1,2017,7,24,23,1121
15046,0,281.82,0.0,0.0,1,2017,6,27,6,5706
15047,0,296.28,0.0,0.0,90,2016,7,30,11,1967
15048,0,274.95,0.0,0.0,90,2017,1,21,9,3631
15049,0,287.2,0.0,0.0,40,2016,6,2,8,5613
15050,0,293.73,0.0,0.0,1,2016,7,26,3,329
15051,0,288.86,0.0,0.0,90,2017,10,21,10,3843
15052,0,294.79,0.0,0.0,90,2018,6,12,10,4574
15053,0,282.6,0.0,0.0,40,2014,4,9,10,5116
15054,0,290.99,0.0,0.0,90,2013,6,1,2,557
15055,0,290.95,0.0,0.0,90,2018,6,26,6,5381
15056,0,292.78,0.0,0.0,1,2015,8,22,8,2832
15057,0,291.14,0.0,0.0,90,2016,6,27,23,1129
15058,0,296.15,0.0,0.0,90,2017,7,5,1,698
15059,0,295.6,0.0,0.0,75,2016,7,27,18,4223
15060,0,290.46,0.0,0.0,75,2016,8,28,9,3444
15061,0,267.78,0.0,0.0,1,2017,3,13,19,3124
15062,0,275.2,0.0,0.0,90,2013,5,2,13,5161
15063,0,272.75,0.0,0.0,64,2013,11,25,22,1444
15064,0,287.51,0.0,0.0,20,2016,6,6,8,5564
15065,0,260.81,0.0,0.0,90,2018,1,15,3,347
15066,0,268.32,0.0,0.0,75,2012,12,8,5,713
15067,0,285.29,0.0,0.0,90,2017,5,8,23,955
15068,0,292.58,0.0,0.0,75,2017,8,27,19,3035
15069,0,282.58,0.0,0.0,20,2013,4,26,16,6610
15070,0,282.9,0.0,0.0,90,2013,5,22,23,1125
15071,0,291.21,0.0,0.0,90,2013,5,20,8,6369
15072,0,296.22,0.0,0.0,1,2018,8,20,0,922
15073,0,266.08,0.0,0.0,90,2017,12,12,16,6407
15074,0,302.11,9831.3,0.0,75,2016,7,11,17,5535
15075,0,301.62,0.0,0.0,1,2015,7,25,13,3252
15076,0,288.94,0.0,0.0,90,2016,4,16,8,3475
15077,0,296.28,0.0,0.0,90,2016,9,4,12,4284
15078,0,295.16,0.0,0.0,0,2013,9,23,15,5817
15079,0,257.56,0.0,0.0,75,2014,2,15,8,2839
15080,0,289.48,0.0,0.0,1,2015,8,30,3,388
15081,0,295.3,0.0,0.0,24,2013,9,10,3,387
15082,0,267.16,0.0,0.0,1,2013,3,29,8,5226
15083,0,296.84,0.0,0.0,90,2016,9,4,13,4013
15084,0,297.62,0.0,0.0,20,2013,7,13,10,3948
15085,0,281.28,0.0,0.0,100,2012,10,20,7,1824
15086,0,282.65,0.0,0.0,90,2017,5,21,15,4881
15087,0,304.08,0.0,0.0,20,2017,9,14,17,6409
15088,0,291.7,0.76,0.0,90,2016,6,3,13,5185
15089,0,258.83,0.0,0.0,1,2014,2,14,10,4664
15090,0,292.07,0.38,0.0,90,2014,5,8,15,6174
15091,0,289.77,0.0,0.0,40,2018,4,22,19,3228
15092,0,255.93,0.0,0.0,1,2018,2,24,5,676
15093,0,292.62,0.0,0.0,90,2017,5,17,14,5185
15094,0,288.35,0.0,0.0,1,2015,10,2,18,5330
15095,0,289.22,0.0,0.0,40,2017,8,13,8,1706
15096,0,264.36,0.0,0.0,90,2017,1,8,21,2026
15097,0,273.65,0.0,0.0,40,2016,12,21,9,4975
15098,0,265.28,0.0,0.0,90,2017,3,12,23,2334
15099,0,256.54,0.0,0.0,20,2014,2,3,9,4634
15100,0,261.23,0.0,0.0,1,2014,2,7,17,5932
15101,0,284.18,0.25,0.0,90,2016,5,10,12,4888
15102,0,291.05,0.0,0.0,20,2016,6,30,22,2533
15103,0,290.53,0.0,0.0,1,2015,6,30,8,5354
15104,0,291.86,0.0,0.0,12,2014,6,21,7,2412
15105,0,291.29,0.0,0.0,1,2017,7,1,1,958
15106,0,264.4,0.0,0.0,90,2013,1,18,23,1659
15107,0,293.61,0.0,0.0,1,2015,7,1,14,4996
15108,0,274.72,0.0,0.0,90,2012,12,1,15,4819
15109,0,279.64,0.91,0.0,64,2013,12,28,14,4077
15110,0,263.78,0.0,0.0,1,2014,2,14,15,5999
15111,0,291.8,0.0,0.0,75,2014,5,26,4,285
15112,0,296.15,0.0,0.0,75,2017,7,21,11,4660
15113,0,276.22,0.0,0.0,90,2016,12,5,18,4323
15114,0,270.4,0.0,0.0,1,2014,2,19,0,527
15115,0,298.01,0.0,0.0,75,2018,5,28,22,1936
15116,0,287.32,0.0,0.0,90,2013,5,19,11,4016
15117,0,279.32,0.0,0.0,90,2012,10,7,17,3833
15118,0,294.58,0.0,0.0,90,2018,6,9,18,3571
15119,0,275.84,0.0,0.0,75,2018,3,19,1,293
15120,0,290.73,0.0,0.0,1,2015,8,26,20,3324
15121,0,280.09,0.64,0.0,90,2014,4,24,19,3473
15122,0,279.63,0.0,0.0,40,2014,3,20,17,6103
15123,0,277.71,0.0,0.0,1,2016,3,29,5,2666
15124,0,294.49,0.0,0.0,64,2014,7,12,5,963
15125,0,297.888,0.0,0.0,0,2016,7,19,4,868
15126,0,293.36,0.0,0.0,1,2018,6,21,2,348
15127,0,267.6,0.0,0.0,90,2014,3,26,10,4397
15128,0,272.29,0.0,0.0,1,2018,4,7,18,5019
15129,0,275.71,0.0,0.0,90,2012,12,16,3,307
15130,0,294.301,0.0,0.0,92,2016,7,16,21,2984
15131,0,289.88,0.0,0.0,1,2015,6,29,3,326
15132,0,268.65,0.0,0.0,1,2016,1,3,20,1813
15133,0,276.21,0.0,0.0,75,2016,2,7,8,2063
15134,0,285.52,0.0,0.0,75,2017,4,9,9,2781
15135,0,272.15,0.0,0.0,90,2016,1,24,17,4120
15136,0,296.75,0.0,0.0,1,2015,8,15,23,2288
15137,0,290.8,0.0,0.0,75,2014,5,21,15,5791
15138,0,279.5,0.0,0.0,5,2017,10,25,10,4550
15139,0,284.23,0.25,0.0,92,2013,10,17,17,6279
15140,0,292.55,0.0,0.0,1,2016,5,18,19,2490
15141,0,295.68,0.0,0.0,1,2013,4,30,16,6725
15142,0,277.81,0.0,0.0,90,2017,12,18,20,2397
15143,0,271.35,0.0,0.0,75,2016,4,4,4,867
15144,0,299.63,0.0,0.0,40,2016,6,5,14,4753
15145,0,276.22,0.0,0.0,90,2018,3,23,12,5405
15146,0,275.23,0.0,0.0,90,2018,2,28,20,2939
15147,0,275.11,0.0,0.0,90,2013,5,4,19,3521
15148,0,289.72,0.0,0.0,75,2016,9,9,2,277
15149,0,295.7,0.0,0.0,68,2014,7,11,3,445
15150,0,272.95,0.0,0.0,40,2016,11,26,21,2367
15151,0,285.35,0.0,0.0,5,2018,4,26,21,3058
15152,0,282.89,0.0,0.0,40,2015,10,30,19,4015
15153,0,291.29,0.0,0.0,5,2017,4,22,20,3389
15154,0,269.68,0.0,0.0,1,2015,11,27,14,4507
15155,0,275.65,0.0,0.0,75,2014,3,10,1,347
15156,0,282.22,0.0,0.0,1,2017,10,4,2,281
15157,0,285.58,0.0,0.0,75,2017,9,18,6,5877
15158,0,275.73,0.0,0.0,90,2013,5,3,4,704
15159,0,285.949,0.0,0.0,88,2016,10,25,15,4691
15160,0,272.35,0.0,0.0,90,2017,11,1,7,6067
15161,0,273.15,0.0,0.0,1,2015,12,3,13,4953
15162,0,298.17,0.0,0.0,1,2016,8,31,16,6170
15163,0,294.51,1.27,0.0,88,2013,7,10,10,4731
15164,0,288.75,0.0,0.0,1,2017,8,25,3,373
15165,0,286.22,0.0,0.0,90,2016,4,21,10,4734
15166,0,294.01,0.0,0.0,75,2017,8,21,10,4298
15167,0,296.78,0.0,0.0,0,2013,7,11,12,5343
15168,0,283.22,0.0,0.0,90,2017,5,21,5,559
15169,0,268.62,0.0,0.0,80,2016,12,6,15,5819
15170,0,280.07,0.0,0.0,75,2013,4,4,17,6306
15171,0,279.82,0.0,0.0,1,2017,2,13,14,4930
15172,0,301.09,0.0,0.0,0,2013,8,29,19,4016
15173,0,278.45,0.0,0.0,90,2016,4,26,8,6326
15174,0,286.2,0.89,0.0,90,2015,9,18,22,2490
15175,0,266.81,0.0,0.0,40,2016,2,3,12,3889
15176,0,288.39,0.0,0.0,1,2015,8,12,4,863
15177,0,277.08,0.0,0.0,75,2012,11,18,8,1722
15178,0,274.3,1.27,0.0,64,2013,12,3,13,4739
15179,0,264.08,0.0,0.0,90,2016,1,20,10,4402
15180,0,293.88,0.0,0.0,1,2018,7,24,0,638
15181,0,295.51,0.0,0.0,1,2015,8,11,10,4224
15182,0,298.3,0.0,0.0,75,2018,7,29,17,4146
15183,0,272.8,0.0,0.0,90,2013,4,11,1,330
15184,0,269.35,0.0,0.0,90,2012,12,19,20,2883
15185,0,273.53,0.0,0.0,1,2018,3,15,1,354
15186,0,282.35,0.0,0.0,40,2017,10,24,18,4792
15187,0,297.51,0.0,0.0,1,2017,8,12,13,4632
15188,0,266.93,0.0,0.0,75,2012,12,14,22,2890
15189,0,282.15,0.0,0.0,1,2016,3,13,5,469
15190,0,303.88,0.0,0.0,5,2018,8,13,19,3247
15191,0,296.14,0.0,0.0,75,2016,7,31,10,1872
15192,0,263.03,0.0,0.0,1,2018,1,24,1,350
15193,0,296.48,0.0,0.0,75,2017,7,5,9,4425
15194,0,272.48,0.0,0.0,90,2016,2,16,7,6246
15195,0,276.08,0.0,0.0,75,2018,1,20,13,4693
15196,0,263.57,0.0,0.0,64,2014,1,3,13,5008
15197,0,262.01,0.0,0.0,90,2014,2,24,16,5983
15198,0,282.65,0.25,0.0,75,2014,5,11,4,265
15199,0,289.2,0.0,0.0,1,2015,7,1,0,737
15200,0,294.97,0.0,0.0,80,2013,8,25,3,400
15201,0,275.29,0.0,0.0,40,2017,2,21,10,3830
15202,0,289.78,0.0,0.0,40,2017,3,6,17,6199
15203,0,292.9,0.0,0.0,1,2017,6,30,0,830
15204,0,272.58,0.0,0.0,90,2018,4,10,3,358
15205,0,287.79,0.0,0.0,1,2017,8,8,4,889
15206,0,270.88,0.25,0.0,64,2013,12,4,18,3126
15207,0,273.62,0.0,0.0,90,2013,4,15,18,4630
15208,0,278.82,0.0,0.0,90,2017,4,20,4,840
15209,0,281.43,0.0,0.0,90,2015,10,28,0,507
15210,0,298.69,1.78,0.0,90,2018,8,27,10,4672
15211,0,294.04,0.0,0.0,44,2013,9,8,22,2327
15212,0,286.69,0.0,0.0,90,2017,4,15,2,542
15213,0,258.28,0.0,0.0,40,2012,12,28,1,452
15214,0,266.72,0.0,0.0,1,2018,2,18,6,742
15215,0,283.15,0.0,0.0,1,2017,4,5,13,4919
15216,0,285.83,0.0,0.0,1,2013,10,25,20,3617
15217,0,290.21,0.0,0.0,40,2018,5,20,13,3956
15218,0,286.15,0.0,0.0,90,2017,10,7,0,1802
15219,0,294.38,0.25,0.0,90,2015,9,2,9,5428
15220,0,269.42,0.0,0.0,1,2016,12,29,22,3554
15221,0,278.74,0.0,0.0,75,2017,12,1,20,3480
15222,0,278.09,0.0,0.0,90,2016,4,26,7,7149
15223,0,286.16,0.0,0.0,90,2016,5,12,13,5068
15224,0,266.61,0.0,0.0,40,2018,2,25,11,3073
15225,0,283.09,0.0,0.0,1,2016,11,8,0,475
15226,0,286.69,0.0,0.0,75,2017,9,4,18,3583
15227,0,294.55,0.0,0.0,90,2018,6,11,17,5922
15228,0,274.48,0.0,0.0,90,2017,12,11,12,4452
15229,0,292.5,0.0,0.0,1,2013,9,13,18,5369
15230,0,282.4,0.0,0.0,75,2018,5,12,9,3792
15231,0,291.28,0.0,0.0,20,2018,4,23,20,2759
15232,0,295.55,0.0,0.0,40,2017,7,6,8,5356
15233,0,284.28,0.0,0.0,12,2013,7,30,2,283
15234,0,296.39,0.0,0.0,1,2015,8,16,9,2694
15235,0,277.16,0.0,0.0,1,2017,4,29,3,429
15236,0,268.79,0.0,0.0,90,2018,4,15,6,490
15237,0,291.81,0.25,0.0,75,2018,9,3,8,1995
15238,0,296.28,0.0,0.0,1,2015,9,3,23,1371
15239,0,288.12,0.0,0.0,1,2016,9,17,4,422
15240,0,279.95,0.0,0.0,5,2016,3,24,18,4728
15241,0,278.398,0.0,0.0,0,2016,10,13,23,1735
15242,0,293.72,4.15,0.0,90,2016,9,15,16,5340
15243,0,280.78,0.0,0.0,90,2016,11,28,18,3798
15244,0,259.58,0.0,0.0,40,2018,2,4,1,986
15245,0,266.39,0.0,0.0,1,2013,3,9,3,389
15246,0,280.15,0.0,0.0,90,2017,11,15,3,354
15247,0,279.87,0.0,0.0,90,2017,4,30,3,358
15248,0,294.04,1.4,0.0,90,2018,8,31,3,378
15249,0,255.93,0.0,0.0,40,2017,12,25,4,339
15250,0,276.72,0.0,0.0,20,2015,11,24,20,2843
15251,0,296.8,0.0,0.0,1,2015,6,26,11,4501
15252,0,269.42,0.0,0.0,90,2017,2,24,9,4722
15253,0,294.86,0.0,0.0,40,2016,8,21,15,4190
15254,0,290.11,0.0,0.0,1,2014,7,13,7,1502
15255,0,255.66,0.0,0.0,64,2014,1,1,18,2586
15256,0,254.15,0.0,0.0,1,2016,12,13,2,386
15257,0,272.42,0.0,0.0,40,2016,12,3,12,5017
15258,0,300.15,0.0,0.0,75,2018,6,29,9,4842
15259,0,257.79,0.0,0.0,20,2013,1,15,6,5434
15260,0,288.86,0.0,0.0,20,2013,4,27,11,4927
15261,0,289.44,0.0,0.0,1,2017,8,14,7,6670
15262,0,265.47,0.0,0.0,90,2013,1,3,19,2925
15263,0,287.76,0.0,0.0,1,2015,9,26,0,1371
15264,0,273.44,0.0,0.0,90,2018,3,11,1,975
15265,0,285.02,0.0,0.0,5,2017,4,16,10,3613
15266,0,287.489,0.0,0.0,32,2016,10,17,5,2685
15267,0,292.43,0.0,0.0,40,2018,5,31,9,5313
15268,0,270.15,0.0,0.0,20,2014,3,8,17,4590
15269,0,259.4,0.0,0.0,20,2013,2,25,6,5615
15270,0,269.59,0.0,0.0,90,2016,1,5,22,1432
15271,0,272.08,0.0,0.0,64,2013,12,4,2,275
15272,0,290.79,0.0,0.0,40,2017,8,22,10,4475
15273,0,257.92,0.0,0.0,32,2013,2,7,4,761
15274,0,269.29,0.0,0.0,90,2018,3,31,9,3092
15275,0,298.58,0.0,0.0,40,2017,8,8,20,3106
15276,0,291.56,0.0,0.0,1,2014,7,23,23,1325
15277,0,277.77,0.0,0.0,1,2017,3,16,13,5142
15278,0,282.83,0.0,0.0,1,2014,5,9,22,2512
15279,0,298.21,0.0,0.0,1,2013,5,17,20,2928
15280,0,297.07,0.0,0.0,0,2014,5,23,19,3456
15281,0,274.92,0.0,0.0,90,2013,1,11,18,4476
15282,0,276.29,0.0,0.0,75,2012,11,3,18,4004
15283,0,305.51,0.0,0.0,1,2017,9,22,15,5829
15284,0,293.21,0.0,0.0,8,2016,6,8,22,2383
15285,0,273.5,0.0,0.0,1,2013,2,13,16,6759
15286,0,297.69,0.0,0.0,0,2016,8,14,11,3830
15287,0,276.39,0.0,0.0,75,2013,4,1,12,5150
15288,0,272.56,0.0,0.0,75,2018,1,7,23,1073
15289,0,296.18,0.25,0.0,12,2016,8,18,18,4522
15290,0,251.15,0.0,0.0,1,2017,12,31,0,1000
15291,0,262.81,0.0,0.0,90,2014,2,12,1,312
15292,0,289.15,0.0,0.0,1,2018,5,5,3,345
15293,0,284.13,0.0,0.0,88,2013,9,24,6,6004
15294,0,287.85,0.25,0.0,90,2018,9,18,0,536
15295,0,269.61,0.0,0.0,75,2017,2,26,5,955
15296,0,258.05,0.25,0.0,64,2013,12,8,10,2663
15297,0,277.96,0.0,0.0,90,2012,11,7,17,6057
15298,0,288.02,0.0,0.0,75,2015,9,10,7,6518
15299,0,268.46,0.0,0.0,75,2018,3,21,8,6218
15300,0,278.21,0.0,0.0,90,2012,11,7,16,6267
15301,0,301.95,0.0,0.0,1,2017,6,3,20,3105
15302,0,279.68,0.0,0.0,1,2017,4,28,13,5345
15303,0,276.79,0.0,0.0,75,2012,10,7,20,2815
15304,0,279.15,0.0,0.0,1,2016,11,13,3,336
15305,0,267.51,0.0,0.0,75,2017,12,9,16,5160
15306,0,285.64,0.0,0.0,12,2013,9,24,9,5488
15307,0,274.57,0.0,0.0,90,2017,10,27,3,377
15308,0,272.07,0.0,0.0,90,2013,1,28,9,4410
15309,0,294.14,0.0,0.0,1,2013,9,7,23,3209
15310,0,302.588,0.0,0.0,20,2016,8,9,14,4525
15311,0,274.84,0.0,0.0,90,2015,12,14,14,5126
15312,0,275.49,0.0,0.0,90,2012,12,16,12,3552
15313,0,291.12,1.96,0.0,44,2013,10,11,23,2943
15314,0,291.48,0.0,0.0,90,2016,5,31,10,4368
15315,0,291.46,5.08,0.0,76,2013,7,27,3,439
15316,0,287.77,0.0,0.0,40,2016,4,29,19,2433
15317,0,275.62,0.0,0.0,90,2016,11,30,23,971
15318,0,300.31,0.0,0.0,1,2016,7,25,12,4499
15319,0,286.665,0.0,0.0,0,2016,10,5,11,4469
15320,0,294.86,0.0,0.0,75,2017,9,24,23,2973
15321,0,279.69,0.0,0.0,75,2018,4,20,21,3538
15322,0,255.93,0.0,0.0,0,2014,1,31,8,5269
15323,0,276.08,0.0,0.0,75,2016,4,4,16,6422
15324,0,292.88,0.0,0.0,1,2018,4,29,17,4390
15325,0,270.84,0.0,0.0,75,2013,3,15,10,4492
15326,0,281.72,0.0,0.0,90,2015,11,11,18,3533
15327,0,250.61,0.0,0.0,1,2013,12,8,0,1122
15328,0,285.36,0.0,0.0,40,2017,4,9,23,2304
15329,0,271.97,0.0,0.0,75,2014,4,14,10,4446
15330,0,264.56,0.0,0.0,90,2012,12,29,19,2859
15331,0,268.15,0.0,0.0,1,2017,11,23,4,266
15332,0,287.75,0.0,0.0,1,2018,8,3,1,435
15333,0,295.65,0.0,0.0,40,2013,9,19,17,6259
15334,0,292.65,1.11,0.0,92,2016,6,14,20,2508
15335,0,263.89,0.0,0.0,1,2014,2,17,22,1298
15336,0,277.85,0.0,0.0,90,2014,4,13,7,1159
15337,0,275.15,0.0,0.0,90,2016,12,1,18,4331
15338,0,291.97,0.0,0.0,75,2015,8,23,18,3910
15339,0,285.85,0.0,0.0,1,2014,5,29,5,2932
15340,0,274.37,0.0,0.0,90,2017,11,5,9,2974
15341,0,283.81,0.0,0.0,0,2016,10,3,5,2659
15342,0,266.25,0.0,0.0,90,2014,3,23,12,4103
15343,0,275.93,0.0,0.0,1,2017,3,4,20,3216
15344,0,275.84,0.0,0.0,90,2017,5,1,1,362
15345,0,264.7,0.25,0.0,90,2014,1,15,18,4270
15346,0,293.77,0.0,0.0,75,2014,8,4,9,5100
15347,0,278.59,0.0,0.0,90,2012,11,6,16,6201
15348,0,278.04,0.0,0.0,64,2013,11,13,21,3975
15349,0,286.01,0.0,0.0,1,2017,6,21,6,5890
15350,0,287.09,0.0,0.0,20,2015,10,2,19,4399
15351,0,295.426,0.0,0.0,92,2016,10,15,11,4079
15352,0,252.0,0.0,0.0,1,2014,1,29,2,233
15353,0,280.47,0.0,0.0,1,2017,5,12,3,449
15354,0,268.45,0.0,0.0,90,2013,11,27,21,3345
15355,0,300.75,0.0,0.0,40,2017,6,8,17,5937
15356,0,274.11,0.0,0.0,90,2013,12,2,10,4455
15357,0,264.63,0.0,0.0,64,2013,12,21,8,2646
15358,0,272.54,0.0,0.0,40,2016,1,7,2,315
15359,0,274.15,0.0,0.0,1,2013,11,18,15,5622
15360,0,283.31,0.0,0.0,48,2012,10,20,13,4507
15361,0,291.65,4.29,0.0,88,2014,6,19,7,5675
15362,0,274.65,0.0,0.0,90,2013,4,12,16,6595
15363,0,270.22,0.0,0.0,90,2018,4,14,11,2153
15364,0,269.47,0.0,0.0,20,2012,12,14,9,5113
15365,0,270.98,0.0,0.0,1,2013,1,5,13,4191
